Sl. No,Polling Station No,C Raghu Party Samaj Bahujan,Hussain H Bakshq Abid of (Athawale) Party Republican India,L M Ravi Katchi Makkal Sakthi Desiya,A V A Kassali Makkal Katchi Paatali,Tabrez Party Sultan Tipu,K Idris Mohammed Jananayaka Katchi Indiya,Rioz Mohamed Katchi Makkal Arasiyal Anaithu,M S Jayasimmaraja Katchi Tamilar Naam,K Anandan Independent,C Kannan Independent,P Ganesan Independent,S Krishnadasan Independent,S Chandranathan Independent,Srinivasan Independent,H Kumar Senthil Independent,P Dilliraj Independent,Nagarajan Independent,K Balaji Independent,C Balaji Independent,E Manikandan Independent,T Gopal Madhana Independent,Hussain Mohammed Independent,Muniyandi Independent,E Ravi Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
184,112,286,0,0,0,7,122,0,17,0,23,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,467,0,10,477,0
185,113,306,6,0,0,4,83,0,22,2,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,455,0,10,465,0
186,114,233,1,1,0,10,70,0,18,1,44,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,386,0,3,389,0
187,114A,208,3,0,0,21,79,3,16,1,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,357,0,3,360,0
188,115,327,5,0,0,5,178,0,37,0,46,0,1,0,1,0,1,2,1,1,0,0,0,1,0,0,7,613,0,17,630,0
189,116,153,0,0,0,6,116,0,10,2,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,318,0,11,329,0
190,116A,137,1,0,1,3,93,0,18,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,272,0,7,279,0
191,117,194,7,0,1,4,100,0,27,0,24,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,5,366,0,17,383,0
119922,111188,115577,00,11,11,77,114477,00,1188,00,2222,22,00,00,00,00,11,00,00,00,00,00,00,00,00,00,66,336622,00,1166,337788,00
193,119,150,2,0,1,8,99,0,13,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,307,0,10,317,0
194,119A,149,1,0,1,8,80,1,19,0,18,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,284,0,10,294,0
195,120,280,0,0,0,4,36,2,16,1,31,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,376,0,7,383,0
196,120A,283,0,0,0,0,37,0,15,1,26,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,368,0,4,372,0
197,121,291,3,0,1,6,40,0,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,5,393,0
198,121A,310,2,0,0,5,37,0,13,1,23,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,396,0,8,404,0
199,122,265,2,0,1,8,62,0,16,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,392,0,3,395,0
200,122A,276,2,2,0,9,53,0,10,0,22,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,379,0,3,382,0
201,123,231,1,0,1,3,54,3,16,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,349,0,11,360,0
202,123A,248,1,0,0,4,47,2,19,0,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,348,0,5,353,0
203,124,314,1,2,0,5,59,1,10,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,3,431,0
204,124A,320,1,0,0,5,55,3,14,0,22,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,427,0,6,433,0
205,125,399,1,0,1,9,76,1,10,0,35,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,539,0,4,543,0
206,126,248,1,2,0,5,52,0,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,7,366,0
207,126A,242,2,0,0,8,47,0,11,0,15,0,0,0,1,2,0,3,0,1,1,1,0,0,1,0,0,335,0,3,338,0
208,127,233,0,1,0,6,61,0,13,0,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370,0,5,375,0
209,127A,258,1,1,0,2,63,1,17,0,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,367,0,2,369,0
210,128,219,3,0,0,6,70,1,23,1,34,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,3,366,0,11,377,0
211,128A,226,3,2,0,1,65,0,17,0,25,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,344,0,13,357,0
212,129,212,4,0,0,9,74,1,15,1,38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,360,0,14,374,0
213,129A,206,3,0,0,6,65,2,13,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,0,2,321,0
214,130,340,0,0,0,3,42,1,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420,0,4,424,0
215,130A,343,2,0,0,7,35,1,5,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,409,0,1,410,0
216,131,415,0,0,0,2,32,2,3,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,480,0,5,485,0
217,132,244,1,0,0,3,47,1,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,2,319,0
218,132A,279,1,0,0,3,28,0,4,0,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,331,0,4,335,0
219,133,568,2,0,0,7,22,1,4,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,625,0,8,633,0
220,134,442,2,0,0,0,19,0,8,0,22,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,497,0,2,499,0
221,135,347,2,0,0,7,21,1,16,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,416,0,1,417,0
222,136,456,2,0,0,0,27,1,4,1,29,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,524,0,5,529,0
223,137,312,1,0,0,0,7,1,2,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,335,0,2,337,0
224,137A,218,1,0,0,4,5,0,3,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,241,0,0,241,0
225,138,312,0,1,0,2,6,1,2,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,336,0,2,338,0
226,139,546,1,0,0,10,31,1,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,1,618,0
227,140,327,1,0,0,4,22,0,2,0,16,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,379,0,5,384,0
228,140A,295,1,0,0,3,27,1,2,1,7,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,341,0,4,345,0
229,141,318,0,0,0,5,69,0,9,0,30,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,439,0,10,449,0
230,142,423,2,1,0,5,105,0,10,1,45,0,0,0,1,1,0,0,0,2,1,0,1,0,0,1,0,599,0,5,604,0
231,143,222,2,0,1,2,83,1,20,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,372,0,3,375,0
232,143A,208,2,0,0,5,79,4,13,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,334,0,11,345,0
233,144,376,2,1,1,2,83,0,13,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,511,0,6,517,0
234,145,314,1,0,0,4,58,1,19,1,22,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,425,0,4,429,0
235,146,441,1,0,0,13,29,0,8,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,521,0,5,526,0
237,148,312,2,0,0,1,46,3,9,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,409,0,6,415,0
238,148A,310,1,0,0,2,47,4,12,1,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,402,0,2,404,0
239,149,313,2,0,0,2,35,3,6,1,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,398,0,0,398,0
240,149A,336,3,0,0,3,43,4,3,1,14,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,411,0,3,414,0
241,150,365,0,0,0,6,46,2,9,1,47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,478,0,4,482,0
242,151,332,1,0,0,9,52,7,16,0,27,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,448,0,7,455,0
243,152,338,3,1,1,8,34,2,18,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,427,0,6,433,0
244,153,230,0,0,0,8,25,0,3,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,280,0,5,285,0
245,154,369,1,2,2,4,102,2,23,0,38,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,547,0,13,560,0
246,155,219,1,0,0,5,51,0,9,1,24,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,315,0,11,326,0
247,156,257,0,1,0,6,78,0,8,0,26,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,382,0,7,389,0
248,156A,280,2,0,0,5,72,0,3,1,22,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,390,0,3,393,0
249,157,461,4,0,0,9,41,3,11,0,27,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,560,0,4,564,0
250,158,458,1,0,0,9,29,2,26,0,19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,547,0,8,555,0
225511,115599,449966,11,00,00,77,5522,22,2211,11,3388,00,00,00,11,00,00,33,00,11,00,11,00,00,00,00,11,662255,00,44,662299,00
252,160,360,0,0,0,4,32,1,16,0,18,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,434,0,4,438,0
253,160A,353,2,0,0,3,30,4,16,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,424,0,3,427,0
254,161,298,0,0,0,4,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,4,331,0
255,161A,309,1,0,0,3,12,1,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,336,0,0,336,0
256,162,296,0,0,0,0,17,7,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,2,340,0
257,162A,325,1,0,0,0,17,11,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,364,0,1,365,0
258,163,272,0,0,1,2,11,16,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,311,0,3,314,0
259,163A,284,1,0,0,1,5,13,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,1,310,0
260,164,315,1,0,0,0,23,7,5,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,1,364,0
261,164A,306,0,0,1,1,18,4,7,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,344,0,4,348,0
262,165,351,2,0,0,10,42,0,11,0,31,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,450,0,10,460,0
263,165A,375,1,0,0,10,44,3,6,0,25,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,470,0,5,475,0
264,166,356,2,0,0,1,9,2,8,0,12,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,394,0,1,395,0
265,167,539,0,0,1,2,19,2,2,0,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,596,0,3,599,0
266,168,500,0,0,0,7,61,1,20,0,42,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,636,0,7,643,0
267,169,242,2,0,2,4,26,0,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,2,317,0
268,169A,230,1,1,1,1,24,3,9,0,18,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,296,0,3,299,0
269,170,276,1,0,0,3,44,2,11,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,364,0,5,369,0
270,170A,279,2,1,0,3,45,1,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,366,0
271,171,213,0,0,0,6,72,1,9,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,333,0,7,340,0
272,171A,216,1,0,1,2,49,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,298,0,6,304,0
273,172,221,1,0,0,2,72,1,10,0,49,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,360,0,9,369,0
274,172A,211,1,1,0,8,81,1,11,0,27,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,344,0,5,349,0
275,173,253,2,0,0,2,51,1,12,0,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,344,0,8,352,0
276,173A,277,1,1,1,3,45,0,7,0,8,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,347,0,8,355,0
277,174,186,1,0,1,2,108,1,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337,0,7,344,0
278,174A,220,0,0,1,2,94,0,13,1,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,358,0,11,369,0
279,175,202,2,0,0,6,111,1,12,0,33,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,370,0,13,383,0
280,175A,193,2,0,0,2,102,1,16,0,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,336,0,16,352,0
281,176,257,4,0,1,4,48,0,2,0,60,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,379,0,7,386,0
282,176A,319,2,1,1,2,47,0,3,0,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,399,0,3,402,0
283,177,245,1,1,0,4,75,0,2,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,382,0,8,390,0
284,177A,290,3,0,1,2,73,0,6,3,46,0,0,0,0,0,1,2,1,1,0,0,1,1,0,1,1,433,0,4,437,0
285,178,206,2,1,0,4,71,0,6,0,26,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,4,324,0,3,327,0
286,178A,242,4,0,0,3,58,2,3,0,25,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,3,344,0,0,344,0
287,179,366,0,1,0,3,60,4,13,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,474,0,12,486,0
288,180,169,0,0,0,7,149,2,16,0,26,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,372,0,23,395,0
289,180A,170,3,0,0,2,127,1,14,0,15,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,339,0,16,355,0
290,181,177,1,0,2,9,106,0,11,0,29,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,340,0,14,354,0
291,181A,211,0,1,1,6,77,1,12,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,339,0,12,351,0
292,182,108,3,0,0,3,174,1,23,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,331,0,9,340,0
293,182A,87,3,1,0,4,172,0,24,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,310,0,13,323,0
294,183,225,5,3,2,14,201,1,13,0,12,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,7,487,0,27,514,0
296,185,140,3,0,1,11,115,1,7,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,299,0,10,309,0
297,185A,141,4,0,0,4,108,0,7,0,16,1,0,1,1,0,0,0,1,0,0,2,1,0,1,0,1,289,0,11,300,0
298,186,419,1,0,0,17,114,0,33,1,86,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,676,0,8,684,0
299,187,318,2,1,0,7,45,0,13,0,25,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,415,0,2,417,0
300,188,279,1,0,2,3,122,2,7,0,47,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,470,0,3,473,0
301,189,279,3,0,1,3,63,0,28,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,411,0,3,414,0
302,189A,329,4,0,0,2,60,2,10,0,13,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,425,0,4,429,0
303,190,505,3,0,0,7,124,2,14,1,29,0,1,0,2,1,4,1,0,0,0,2,3,2,0,0,2,703,0,5,708,0
304,191,227,2,0,0,1,87,0,4,2,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,361,0,4,365,0
305,191A,256,1,0,0,0,97,0,3,1,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,383,0,1,384,0
306,192,240,1,0,0,8,71,1,9,0,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,397,0,3,400,0
307,192A,264,2,0,0,5,76,2,7,0,39,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,398,0,9,407,0
308,193,484,2,0,0,2,22,2,9,0,22,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,549,0,7,556,0
309,194,260,2,0,0,1,75,0,6,0,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,390,0,12,402,0
331100,119944AA,224455,11,11,00,33,6644,00,1100,00,2211,00,00,00,11,00,22,11,00,00,00,11,00,00,11,00,11,335522,00,66,335588,00
311,195,191,1,0,0,4,52,1,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,289,0,4,293,0
312,195A,165,0,0,0,4,57,1,7,0,24,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,262,0,7,269,0
313,196,168,1,0,0,4,35,1,8,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,236,0,4,240,0
314,196A,147,0,0,0,4,30,1,4,0,12,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,203,0,3,206,0
315,197,216,2,0,0,5,81,2,10,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,363,0,8,371,0
316,197A,243,1,2,0,5,96,1,8,0,26,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,387,0,6,393,0
317,198,428,2,0,1,9,116,4,10,0,74,1,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,652,0,7,659,0
318,199,193,0,0,0,3,44,0,10,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282,0,6,288,0
319,199A,214,3,0,0,6,44,1,8,0,21,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,301,0,2,303,0
320,200,173,2,1,0,2,84,1,10,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,0,5,308,0
321,201,305,5,0,0,8,118,2,27,0,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,506,0,15,521,0
322,202,208,1,0,1,8,39,0,4,0,41,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,306,0,2,308,0
323,202A,239,2,0,0,8,55,0,4,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,331,0,2,333,0
324,203,317,3,0,0,6,124,2,5,0,48,2,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,514,0,4,518,0
325,204,374,2,0,0,6,65,2,11,0,44,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,511,0,10,521,0
326,205,269,0,0,0,6,65,1,6,0,35,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,388,0,4,392,0
327,206,302,0,0,0,11,82,4,17,0,52,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,471,0,2,473,0
328,207,280,4,0,0,6,86,1,9,1,44,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,435,0,3,438,0
329,208,256,1,0,0,2,75,1,8,1,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,387,0,5,392,0
330,209,396,1,0,0,8,54,0,5,1,49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,516,0,1,517,0
331,210,310,1,0,0,6,73,1,18,1,51,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,464,0,2,466,0
332,211,415,2,0,0,4,35,1,10,0,21,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,492,0,1,493,0
333,211A,455,1,0,1,2,44,0,3,0,10,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,523,0,1,524,0
334,212,505,0,1,1,5,32,0,10,0,22,0,0,0,1,0,3,0,3,0,0,1,0,1,0,2,0,587,0,8,595,0
335,213,420,3,0,0,4,50,0,9,0,34,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,527,0,16,543,0
336,214,306,0,0,0,5,88,2,19,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,457,0,6,463,0
337,215,281,3,0,1,6,117,2,12,0,57,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,485,0,2,487,0
338,216,333,2,0,0,4,27,0,2,0,34,0,0,1,0,0,2,3,0,0,0,2,1,0,0,0,0,411,0,0,411,0
339,217,317,0,0,0,11,26,0,6,0,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,391,0,1,392,0
340,217A,396,2,1,0,6,21,1,5,0,7,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,445,0,3,448,0
341,218,205,1,0,0,5,62,4,9,0,48,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,338,0,3,341,0
342,218A,211,0,0,0,2,57,2,8,1,36,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,320,0,3,323,0
343,219,254,5,0,0,6,65,0,7,0,72,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,412,0,8,420,0
344,219A,339,4,0,0,11,76,1,3,0,52,2,0,0,1,0,1,5,1,0,0,1,1,0,0,1,1,500,0,1,501,0
345,220,230,1,0,0,7,56,2,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394,0,3,397,0
346,220A,316,2,0,0,2,51,0,5,0,44,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,423,0,1,424,0
