Sl. No,Polling Station No,SEKAR.M.P Kazhagam Murpokku Dravida Desiya,SINGH.M BAGAVATH Party Samaj Bahujan,ILLAVANJI.Dr.R Katchi Tamilar Naam,OBATH.S Maiam Needhi Makkal,PRABHAKARAN.K Katchi Makkalatchi,RAVIKUMAR.S of Party (Sivaraj) Republican India,RAVIPARAIYANAR.D of (Athawale) Party Republican India,UDAYACHANDRAN. R Independent,KALYANI.K Independent,KOLANJI.M Independent,GOVINDARAJ.G Independent,SANTHANU.S Independent,SIHAMANI.G Independent,SUNDAR.G Independent,SELVAKUMAR.A Independent,SEKAR.E Independent,PREMKUMAR.G Independent,BIRLABOSE.M Independent,MALATHI.S Independent,RANGANATHAN.M Independent,BABU.M RAMESH Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
212,136,42,216,5,0,54,17,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,341,0,2,341,0
213,136A,76,273,7,1,22,10,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,1,397,0,1,397,0
214,137,48,181,7,0,39,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,293,0,4,293,0
215,137A,47,209,5,0,23,10,0,0,0,1,0,0,0,2,5,2,1,3,2,0,2,0,1,313,0,1,313,0
216,138,62,410,10,2,62,23,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,573,0,4,573,1
217,139,61,286,4,1,58,15,0,8,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,439,0,2,439,0
218,139A,49,307,3,1,30,14,0,9,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,419,0,1,419,0
219,140,46,240,9,2,43,15,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,363,0,3,363,0
220,140A,41,246,5,0,27,13,0,0,1,0,0,0,0,0,2,2,1,3,0,0,0,0,0,341,0,0,341,0
221,141,81,313,8,1,41,27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,475,0,3,475,0
222,142,76,249,14,2,45,13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,403,0,2,403,1
223,142A,77,257,9,1,27,9,2,1,0,0,1,0,1,1,2,4,0,0,0,0,0,0,0,392,0,0,392,0
224,143,41,200,3,0,41,18,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,307,0,6,307,0
225,143A,42,227,3,0,45,11,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,332,0,2,332,0
226,144,28,271,11,0,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,354,0
227,144A,24,275,7,0,14,13,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,338,0,0,338,0
228,145,59,472,14,1,47,22,0,2,0,1,2,0,0,0,1,3,0,1,0,0,0,0,0,625,0,1,625,0
229,146,32,251,6,0,30,15,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,340,0,3,340,0
230,146A,29,292,5,1,9,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,349,0,2,349,0
231,147,78,354,22,1,34,14,1,0,0,1,0,1,1,1,3,1,2,1,1,0,1,1,0,518,0,1,518,0
232,148,44,271,13,2,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,400,0,4,400,0
233,148A,59,362,9,1,21,17,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,4,481,0,2,481,0
234,149,89,434,12,1,60,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,636,0,3,636,0
235,150,90,312,5,0,40,23,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,4,479,0,4,479,0
236,151,30,286,39,0,28,8,0,1,0,0,2,0,0,0,1,0,2,0,0,0,2,0,0,399,0,2,399,0
237,151A,40,312,41,1,15,7,1,1,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,426,0,1,426,1
238,152,53,409,81,1,30,25,0,0,1,0,1,0,0,0,2,2,1,1,0,0,0,0,0,607,0,4,607,0
239,153,61,437,22,0,37,13,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,575,0,0,575,1
240,154,83,471,13,2,42,33,0,1,1,1,4,0,0,0,2,0,0,1,0,0,1,1,4,660,0,7,660,0
241,155,98,344,17,0,38,36,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,9,548,0,3,548,0
242,156,37,259,5,0,33,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,352,0,2,352,0
243,156A,52,281,4,0,21,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,374,0,1,374,0
244,157,98,194,7,0,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,5,371,0
245,157A,86,197,6,0,25,36,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,355,0,2,355,1
246,158,79,447,15,2,39,35,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,620,0,4,620,1
247,159,49,256,31,1,27,21,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,388,0,0,388,0
248,159A,59,265,12,0,18,18,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,378,0,3,378,0
249,160,42,219,38,0,32,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,352,0,0,352,0
250,160A,49,263,23,0,14,19,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,373,0,1,373,0
251,161,158,379,12,0,92,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,684,0,5,684,0
252,162,59,203,9,0,29,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,315,0,4,315,0
253,162A,64,226,5,0,20,13,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,332,0,0,332,0
254,163,56,312,9,0,29,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,425,0,3,425,0
255,164,44,208,23,3,39,6,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,327,0,0,327,0
256,164A,83,333,24,1,29,13,0,1,0,1,0,0,1,0,2,3,1,0,0,1,0,0,0,493,0,1,493,0
257,165,51,249,30,1,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,5,381,0
258,165A,50,300,23,2,26,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,409,0,2,409,0
259,166,43,203,21,1,17,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,304,0,2,304,0
260,166A,41,227,6,0,11,9,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,298,0,1,298,0
261,167,27,313,5,0,32,11,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,0,396,0,1,396,0
262,167A,33,335,0,0,9,8,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,391,0,0,391,0
263,168,14,325,4,0,18,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,369,0,1,369,0
264,168A,10,339,2,0,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,374,0,0,374,0
265,169,14,349,0,0,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,385,0,2,385,0
266,169A,12,321,0,0,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,349,0,0,349,0
267,170,33,261,6,0,33,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349,0,4,349,0
268,170A,43,275,2,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,347,0
269,171,10,289,3,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,2,323,1
270,171A,9,277,1,1,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,307,0,1,307,0
271,172,56,253,3,0,43,31,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,390,0,3,390,0
272,172A,62,283,1,0,22,29,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,401,0,2,401,0
273,173,90,199,5,0,42,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363,0,5,363,0
274,173A,121,198,5,1,23,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,6,377,0
275,174,168,291,12,0,57,28,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,561,0,1,561,0
276,175,72,184,7,3,36,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,331,0,2,331,0
277,175A,91,229,4,0,24,21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,372,0,2,372,0
278,176,143,262,6,0,50,33,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,502,0,3,502,0
279,177,103,166,9,0,33,36,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,352,0,3,352,0
280,178,67,225,4,3,54,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,371,0,3,371,0
281,178A,72,249,5,1,12,6,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,350,0,2,350,0
282,179,121,465,8,2,42,43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,683,0,1,683,0
283,180,68,226,6,6,45,19,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,373,0,1,373,0
284,180A,73,303,7,3,16,10,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,416,0,1,416,0
285,181,98,395,15,4,68,18,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,604,0,2,604,0
286,182,115,420,11,1,56,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,647,0,1,647,0
287,183,102,208,5,1,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,395,0,2,395,0
288,183A,108,223,8,0,26,38,0,0,0,0,1,0,0,0,3,2,1,0,1,0,1,0,0,412,0,2,412,0
289,184,49,161,3,0,34,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290,0,5,290,0
290,184A,57,141,5,0,19,34,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,261,0,1,261,0
291,185,89,173,4,0,31,36,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,337,0,3,337,0
292,185A,105,163,2,0,21,33,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,330,0,2,330,0
293,186,149,286,3,0,56,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,543,0,8,543,0
294,187,133,290,5,0,49,48,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,530,0,2,530,0
295,188,68,183,10,0,23,35,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,324,0,4,324,0
296,188A,60,195,7,0,20,28,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,314,0,0,314,0
297,189,64,184,4,1,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,7,328,0
298,189A,81,208,3,1,17,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,346,0,4,346,0
299,190,79,221,2,0,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,395,0,3,395,0
300,190A,101,291,4,0,19,38,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,459,0,2,459,0
301,191,82,192,6,0,20,33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,335,0,3,335,0
302,191A,99,163,3,0,17,29,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,318,0,3,318,0
303,192,74,234,21,0,41,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,430,0,6,430,0
304,193,57,193,11,0,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,3,334,0
305,194,108,233,4,0,38,71,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,459,0,5,459,0
306,195,134,266,1,1,29,40,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,474,0,9,474,0
307,196,94,167,4,1,28,30,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,327,0,5,327,0
308,196A,81,182,3,1,14,33,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,318,0,5,318,0
309,197,169,194,5,0,23,51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,445,0,9,445,0
310,198,88,190,3,0,36,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,2,376,0
311,199,79,224,4,0,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,5,383,0
312,199A,71,213,5,0,18,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,333,0,0,333,0
313,200,160,195,2,0,23,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,407,0,5,407,0
314,200A,130,185,3,1,14,23,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,360,0,1,360,0
315,201,57,237,3,1,23,43,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,369,0,7,369,0
316,201A,49,254,1,0,13,33,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,356,0,1,356,0
317,202,187,249,2,1,37,48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,527,0,6,527,0
318,203,77,280,1,1,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,2,425,0
319,203A,70,362,6,2,27,24,0,0,2,0,1,0,1,0,2,1,2,1,0,0,0,1,0,502,0,1,502,0
320,204,56,269,4,1,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,0,5,398,0
321,204A,56,386,4,0,11,18,0,0,0,0,0,0,0,0,6,2,2,0,0,1,0,1,2,489,0,2,489,0
322,205,54,205,7,6,46,29,2,1,2,0,1,2,2,1,2,2,2,3,1,4,2,1,1,376,0,5,376,0
323,205A,50,292,4,1,18,19,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,387,0,2,387,0
