Polling Station No.,Building,Polling Areas
249,"Hindu Middle School,Southern Portion,Chockkanatchiyarpuram","1.Thadiyampatti (R.V), Thadiyampatti (Pt) Block No 3 Thadiyampatti , 2.Thadiyampatti (R.V), Thadiyampatti (Pt) Block No 4 Thadiyampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
250,"George Senthur Pandian Anni Pandian Memorial T.D.T.A. Middle School,West Side Northern Portion,Moovirunthali","1.Moovirunthali (R.V), Moovirunthali (Pt) Block No 1 Moovirunthali , 2.Moovirunthali (R.V), Moovirunthali (Pt) Block No 2 Moovirunthali , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
251,"George Senthur Pandian Anni Pandian Memorial T.D.T.A. Middle School,West Side Southern Portion,Moovirunthali","1.Moovirunthali (R.V), Moovirunthali (Pt) Block No 3 Moovirunthali , 2.Moovirunthali (R.V), Moovirunthali (Pt) Block No 4 Moovirunthali , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
252,"T.D.T.A.Middle School,Western Portion,Achampatti","1.Achampatti (R.V), Achampatti (Pt) Block No 2 Karuppanoothu , 2.Achampatti (R.V), Achampatti (Pt) Block No 5 Achampatti , 3.Achampatti (R.V), Achampatti (Pt) Block No 3 Thadiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
253,"T.D.T.A.Middle School,Eastern Portion,Achampatti","1.Achampatti (R.V), Achampatti (Pt) Block No 4 Vadakku Achampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
254,"Panchayat Union Primary School,New Building,Madathupatti","1.Achampatti ( R.V), Achampatti (Pt) Block No 1 Madathupatti , 2.Achampatti (R.V) Achampatti (Pt) Block No 1 Madathupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
255,"Govt. Primary School,New Building,Therkku Achampatti","1.Achampatti( R.V), Achampatti (Pt) Block No 6 South Achampatti North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
256,"Govt. Primary School,Middle Building,Therkku Achampatti","1.Achampatti( R.V), Achampatti (Pt) Block No 6 Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
257,"Jones Primary School,Western Portion,Melanarikudi","1.Narikudi (R.V), Narikudi (Pt) Block No1 Narikudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
258,"Panchayat Union Primary,Venkatachalapuram","1.NARIKUDI (R.V), NARIKUDI (Pt) BLOCK NO 2 NARIKUDI , 2.NARIKUDI (R.V), NARIKUDI (Pt) BLOCK NO 1 NARIKUDI , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
259,"Panchayat Union Primary School,New Building Eastern Portion,Vannikonendal","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 5 Rettiyarpatti , 2.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 6 Adaikalapuram , 3.VANNIKONENTHAL (R.V), VANNIKONENTHAL (Pt) BLOCK NO 1 VANNIKONENTHAL SOUTH STREET , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
260,"Panchayat Union Primary School,Palli Seeramaippu Thitta Building Northern Portion,Vannikonendal","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 2 Vannikonenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
261,"Panchayat Union Primary School,South Building,Vannikonendal","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 3 Vannikonenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
262,"Panchayat Union Primary School,West Building,Southern Portion,Vannikonendal","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 4 Vannikonenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
263,"Panchayat Union Primary School,Palli Seeramaippu Thitta Building Southern Portion,Vannikonendal","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 4 Vannikonenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
264,"Panchayat Union Middle School,SSA Building Western Portion,Koovachipatti","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 7 Koovachipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
265,"Panchayat Union Middle School,SSA Building Eastern Portion,Koovachipatti","1.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 8 Nallapuliyampatti , 2.Vannikonenthal (R.V), Vannikonenthal (Pt) Block No 9 Vadakku puliyampatti , 3.Vannikonenthal (R.V) Vannikonenthal (Pt) Block No 9 Vadakku Puliyampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
266,"Panchayat Union Primary School,New Building Eastern Portion,Devarkulam","1.Devarkulam (R.V), Devarkulam (Pt) Block No 1 Devarkulam , 2.Devarkulam (R.V), Devarkulam (Pt) Block No 3 Veeramaninayagapuram , 3.Devarkulam (R.V) Devarkulam (Pt) Block No 1 Devarkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
267,"Panchayat Union Primary School,New Building Southern Portion,Devarkulam","1.Devarkulam (R.V), Devarkulam (Pt) Block No 2 Devarkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
268,"Panchayat Union Primary School,New Building North Wing,Devarkulam","1.Devarkulam (R.V), Devarkulam (Pt) Block No 5 Vadavathalaivanpatti , 2.Devarkulam (R.V), Devarkulam (Pt) Block No 6 Vadavathalaivanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
269,"T.D.T.A Middle School,New Building,Devarkulam","1.Devarkulam (R.V), Devarkulam (Pt) Block No 4 Vadavathalaivanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
270,"Panchayat Union Primary School,Sundankurichi","1.Sundankurichi (R.V), Sundankurichi (Pt) Block No 1 Sundankurichi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
271,"Panchayat Union Middle School,Panneeruthu","1.Sundankurichi (R.V), Sundankurichi (Pt) Block No 2 Panneeroothu , 2.Sundankurichi (R.V), Sundankurichi (Pt) Block No 3 panneeroothu , 3.Sundankurichi (R.V), Sundankurichi (Pt) Block No 1 Panneeroothu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
272,"R.C. Middle School,Mela Elanthaikulam","1.Mela Ilanthaikulam Mela Ilanthaikulam (Pt) Block No 1, 4 Mela Ilanthaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
273,"T.D.T.A Middle School,New East Building Western Portion,Mela Elanthaikulam","1.Mela IIanthaikulam (R.V), Mela IIanthaikulam (Pt) Block No 3 Mela Ilanthaikulam , 2.Mela Ilanthaikulam (R.V) Mela Ilanthaikulam (P) Block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
274,"St.Heart Hr.Sec.School,Eastern Portion,Mela Elandaikulam","1.Mela Ilanthaikulam (R.V) Mela Ilanthaikulam (Pt) Block No 1 Mela Ilanthaikulam , 2.Mela Ilanthaikulam (R.V), Mela Ilanthaikulam (Pt) Block No 1 Mela Ilanthaikulam , 3.Mela Ilanthaikulam (R.V), Mela Ilanthaikulam (Pt) Block No 2 Mela Ilanthaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
