Polling Station No.,Building,Polling Areas
187,"CSI PRIMARY SCHOOL , (LEFT SIDE) HULICAL- 643234","1.HULICAL (TP), WARD NO.9 THIRUVALLUVAR NAGAR , 2.HULICAL (TP), WARD NO.8 YERINKADU , 999.OVERSEAS ELECTORS"
188,"BHAVANI ESTATE PRIMARY SCHOOL, BHAVANI ESTATE- 643213","1.HULICAL (TP), WARD NO.18 BHAVANI ESTATE , 2.HULICAL (TP), WARD NO.18 LOOSIYANA ESTATE , 999.OVERSEAS ELECTORS"
189,"GLENDALE ESTATE PRIMARY SCHOOL, GLENDALE ESTATE - 643238","1.HULICAL (TP), WARD NO.11 RANNIMEDU , 2.HULICAL (TP), WARD NO.10 GLENDALE , 3.HULICAL (TP), WARD NO.10 SANSOUSI NONSUCH , 999.OVERSEAS ELECTORS"
190,"C S I HIGH SCHOOL, NONSUCH - 643238","1.HULICAL (TP), WARD NO.14 NONSUCH , 2.HULICAL (TP), WARD NO.12 TANTEA DROOG , 3.HULICAL (TP), WARD NO.13 IBEX LODGE , 999.OVERSEAS ELECTORS"
191,"C S I HIGH SCHOOL, NONSUCH - 643238","1.HULICAL (TP), WARD NO.13 NONSUCH , 2.HULICAL (TP), WARD NO. 12 DROOG TANTEA , 3.HULICAL (TP), WARD NO.14 IBEX LODGE , 4.HULICAL (TP), WARD NO.14 OTTARLINE AVOCA , 999.OVERSEAS ELECTORS"
192,"CSI PRIMARY SCHOOL, ( RIGHT SIDE), PARKSIDE ESTATE - 643238","1.HULICAL (TP), WARD NO. 17 BENGORM , 2.HULICAL (TP), WARD NO.15 ARCHEDIN , 3.HULICAL (TP), Ward No.16 Bambalacombai , 999.OVERSEAS ELECTORS"
193,"CSI PRIMARY SCHOOL ( LEFT SIDE), PARKSIDE ESTATE - 643238","1.HULICAL (TP), WARD NO.17 SHOLROCK ESTATE , 2.HULICAL (TP), WARD NO.17 BANATTY , 999.OVERSEAS ELECTORS"
194,"CSI PRIMARY SCHOOL, PILLUR MATTAM - 643238","1.HULICAL (TP), WARD NO.1 LOWER PILLUR , 2.HULICAL (TP), WARD NO.2 SADAIYANCOMBAI , 999.OVERSEAS ELECTORS"
195,"PANCHAYAT UNION PRIMARY SCHOOL, AANAIPALLAM - 643238","1.HULICAL (TP), WARD NO.4 AANAIPALLAM , 2.HULICAL (TP), WARD NO. 3 CHINNALACOMBAI , 999.OVERSEAS ELECTORS"
197,"PANCHAYAT UNION PRIMARY SCHOOL, ( RIGHT SIDE) KOLLIMALAI - 643215","1.ADIGARATTY (TP), WARD NO. 2 KOLLIMALAI , 2.ADIGARATTY (TP), WARD NO. 2 GANDHI PUDUR , 3.ADIGARATTY (TP), WARD NO. 2 SEMANTHADA , 999.OVERSEAS ELECTORS"
198,"PANCHAYAT UNION PRIMARY SCHOOL, (LEFT SIDE) KOLLIMALAI - 643215","1.ADIGARATTY (TP), WARD NO. 2 SELAKANDY , 2.ADIGARATTY (TP), WARD NO. 5 ORANALLY , 3.ADIGARATTY (TP), WARD NO. 2 KOLLIMALAI , 999.OVERSEAS ELECTORS"
199,"NS IYYA MEMORIAL HIGHER SEC SCHOOL , ( RIGHT SIDE), KETTY PALADA - 643215","1.ADIGARATTY (TP), WARD NO. 3 NADUHATTY , 2.ADIGARATTY (TP), WARD NO. 3 THURATTY , 3.ADIGARATTY (TP), WARD NO. 3 PALADA , 999.OVERSEAS ELECTORS"
200,"NILGIRIS LINGAYAT PRIMARY SCHOOL, KATTERY DAM - 643213","1.ADIGARATTY (TP), Ward no. 4 Katery melpaguthy , 2.ADIGARATTY (TP), WARD NO. 5 KATERY KILPAGUTHI , 999.OVERSEAS ELECTORS"
201,"PANCHAYAT UNION PRIMARY SCHOOL, MUTTINADU - 643203","1.ADIGARATTY (TP), Ward no. 7 Muttinadu , 2.ADIGARATTY (TP), WARD NO. 7 ESWARAN NAGAR , 3.ADIGARATTY (TP), WARD NO. 5 SELIPNAGAR , 999.OVERSEAS ELECTORS"
202,"GOVERNMENT HIGHER SEC SCHOOL ( RIGHT SIDE), ADIGARATTY - 643203","1.ADIGARATTY (TP), WARD NO. 15 DEVARSOLAI , 2.ADIGARATTY (TP), WARD NO. 15 KASOLAI , 3.ADIGARATTY (TP), WARD NO. 16 MANIYAPURAM , 4.ADIGARATTY (TP), WARD NO. 16 KUNNACOMBAI , 5.ADIGARATTY (TP), WARD NO. 15 PONGALLATTY , 999.OVERSEAS ELECTORS"
203,"GOVERNMENT HIGHER SEC SCHOOL ( LEFT SIDE), ADIGARATTY - 643203","1.ADIGARATTY (TP), WARD NO. 10 KODALATTY , 2.ADIGARATTY (TP), WARD NO. 10 BIKKOL , 3.ADIGARATTY (TP), WARD NO. 10 BIKKANY , 999.OVERSEAS ELECTORS"
204,"PANCHAYAT UNION PRIMARY SCHOOL, ( RIGHT SIDE) ADIGARATTY - 643203","1.ADIGARATTY (TP), WARD NO. 8 ANAIYATTY , 2.ADIGARATTY (TP), WARD NO. 8 6TH MILE , 3.ADIGARATTY (TP), WARD NO. 9 SUNDATHORAI , 4.ADIGARATTY (TP), WARD NO. 8 ADIGARATTY MELPAGUTHY , 999.OVERSEAS ELECTORS"
205,"PANCHAYAT UNION PRIMARY SCHOOL, ( LEFT SIDE) ADIGARATTY - 643203","1.ADIGARATTY (TP), WARD NO.9 ADIGARATTY KILPAGUTHY , 2.ADIGARATTY (TP), WARD NO. 9 NEDIKADU , 999.OVERSEAS ELECTORS"
206,"PANCHAYAT UNION MIDDLE SCHOOL, ( NEW BUILDING) KODERY - 643213","1.ADIGARATTY (TP), Ward no. 12 Melkodery , 2.ADIGARATTY (TP), WARD NO. 11 KILKODERY , 3.ADIGARATTY (TP), WARD NO. 17 KODERYVALLEY , 4.ADIGARATTY (TP), WARD NO. 17 HALADAVALLEY , 999.OVERSEAS ELECTORS"
207,"PANCHAYAT UNION PRIMARY SCHOOL, KENTHALA - 643213","1.ADIGARATTY (TP), Ward no. 13 Sannisaidu , 2.ADIGARATTY (TP), WARD NO. 12 MAHARAJA , 3.ADIGARATTY (TP), WARD NO. 13 KENTHALA , 4.ADIGARATTY (TP), WARD NO. 13 KAKACHI ESTATE , 5.ADIGARATTY (TP), WARD NO. 13 RAJIV NAGAR , 6.ADIGARATTY (TP), WARD NO. 13 JEEVANAGAR , 999.OVERSEAS ELECTORS"
208,"AIDED PRIMARY SCHOOL GREIGMORELAND AND PRODUCERS COMPANY LTD, ( RIGHT SIDE)GLENCURNY - 643213","1.ADIGARATTY (TP), Ward no.14 Kilinjada , 2.ADIGARATTY (TP), WARD NO. 14 GLENCURNY , 999.OVERSEAS ELECTORS"
209,"AIDED PRIMARY SCHOOL GREIGMORELAND AND PRODUCERS COMPANY LTD, ( LEFT SIDE) GLENCURNY - 643213","1.ADIGARATTY (TP), WARD NO.14 YEMRAS , 2.ADIGARATTY (TP), WARD NO. 18 SUTTON , 999.OVERSEAS ELECTORS"
210,"GOVERNMENT HIGHER SEC SCHOOL ( LEFT SIDE) ARUKUCHI, MELURHOSATTY - 643221","1.MELUR(R.V) And (P), Ward no. 1 Kasolaiyada (kaikatty) , 2.MELUR(R.V) And (P), WARD NO. 2 BELLADA , 999.OVERSEAS ELECTORS"
211,"GOVERNMENT HIGHER SEC SCHOOL (RIGHT SIDE) , ARUKUCHI,MELURHOSATTY - 643221","1.MELUR(R.V) And (P), WARD NO 8 ARUKUCHY , 2.MELUR(R.V) And (P), WARD NO. 10 OORADA KOMPUTHIKAI , 3.MELUR(R.V) And (P), WARD NO. 3 NAIYATTY NAIYATTY VALLEY , 999.OVERSEAS ELECTORS"
212,"GOVERNMENT HIGHER SEC SCHOOL ( RIGHT SIDE),10TH STD, ARUKUCHI, MELURHOSATTY - 643221","1.MELUR(R.V) And (P), Ward no. 6 Mel hosatty , 2.MELUR(R.V) And (P), WARD NO. 7 KIL HOSATTY , 3.MELUR(R.V) And (P), WARD NO. 1 KASOLAIYADA KAIKATTY , 4.MELUR(R.V) And (P), WARD NO. 2 BELLADA , 5.MELUR(R.V) And (P), WARD NO. 10 KOMPUTHIKAI OORADA , 6.MELUR(R.V) And (P), WARD NO. 8 ARUKUCHY OORADA , 999.OVERSEAS ELECTORS"
213,"PANCHAYAT UNION MIDDLE SCHOOL, ARAIYATTY - 643221","1.MELUR(R.V) And (P), Ward no 4 Uppaty Kuriyamalai Thundanari Kuttangiri , 2.MELUR(R.V) And (P), WARD NO. 4 ARAIYATTY , 999.OVERSEAS ELECTORS"
214,"PANCHAYAT UNION MIDDLE SCHOOL, MELUR - 643221","1.MELUR(R.V) And (P), Ward no.9 Melur , 999.OVERSEAS ELECTORS"
215,"PANCHAYAT UNION MIDDLE SCHOOL(RIGHT WING), MELUR - 643221","1.MELUR(R.V) And (P), WARD NO.20 ALATTANAI OORTHITTU , 2.MELUR(R.V) And (P), WARD NO. 21 MANJACOMBAI BAZAAR , 3.MELUR(R.V) And (P), WARD NO. 22 DICLAND LEASE NEDUKALCOMBAI , 999.OVERSEAS ELECTORS"
216,"PANCHAYAT UNION MIDDLE SCHOOL (LEFT SIDE), THUTHURMATTAM - 643218","1.MELUR(R.V) And (P), WARD NO. 11 GIRADA ANNIMANNU , 2.MELUR(R.V) And (P), WARD NO. 12 MAHALINGAM COLONY , 3.MELUR(R.V) And (P), WARD NO.12 THUTHURMATTAM , 999.OVERSEAS ELECTORS"
217,"PANCHAYAT UNION MIDDLE SCHOOL (RIGHT SIDE) , THUTHURMATTAM - 643218","1.MELUR(R.V) And (P), Ward no.12 Thuthurmattam , 2.MELUR(R.V) And (P), WARD NO. 12 MAHALINGAM COLONY , 3.MELUR(R.V) And (P), WARD NO. 17 NANGUNERY , 4.MELUR(R.V) And (P), WARD NO. 11 KERADAANIMANNU , 999.OVERSEAS ELECTORS"
218,"GREIGMORELAND AND PRODUCERS COMPANY LTD PRIMARY SCHOOL, ( RIGHT SIDE) GREIGMORE - 643218","1.MELUR(R.V) And (P), Ward no. 13 Thilagar nagar , 2.MELUR(R.V) And (P), WARD NO.13 GREIGMORE ESTATE , 999.OVERSEAS ELECTORS"
219,"CSI MIDDLE SCHOOL, KOLACOMBAI - 643218","1.MELUR(R.V) And (P), Ward no.14 Halsana , 2.MELUR(R.V) And (P), WARD NO. 15 KOLAKCOMBAI ESTATE , 3.MELUR(R.V) And (P), WARD NO. 16 KOLAKCOMBAI BAZAAR , 999.OVERSEAS ELECTORS"
220,"PANCHAYAT UNION MIDDLE SCHOOL(RIGHT WING), THUTHURMATTAM- 643218","1.MELUR(R.V) And (P), Ward no. 18 Kil Teramiya , 2.MELUR(R.V) And (P), WARD NO.19 BEMPROOK ESTATE (MEL TERAMIYA) , 999.OVERSEAS ELECTORS"
221,"CSI PRIMARY SCHOOL ( RIGHT SIDE), MAILUR ESTATE - 643218","1.MELUR(R.V) And (P), Ward no. 23 Melur Estate , 2.MELUR(R.V) And (P), WARD NO. 24 MEL THAIMALAI , 3.MELUR(R.V) And (P), WARD NO. 24 THAIMALAI LEASE THAIMALAIHADA , 4.MELUR(R.V) And (P), WARD NO. 23 SENKOTTAI RAYAN MALAI LEASE , 999.OVERSEAS ELECTORS"
222,"GREIGMORELAND AND PRODUCERS COMPANY LTD., AIDED PRIMARY SCHOOL ( LEFT SIDE), WOODLANDS ESTATE - 643218","1.MELUR(R.V) And (P), Ward no. 24 Musabary Woodlands Thottam , 2.MELUR(R.V) And (P), WARD NO.26 WOODLANDS ESTATE , 999.OVERSEAS ELECTORS"
223,"PANCHAYAT UNION PRIMARY SCHOOL, PALANIYAPPA ESTATE - 643218","1.MELUR(R.V) And (P), Ward no. 27 Palmara Lease , 2.MELUR(R.V) And (P), WARD NO. 27 NEERADICOMBAI NEERADI PALLAM , 3.MELUR(R.V) And (P), WARD NO. 27 SAMBAR ESTATE , 4.MELUR(R.V) And (P), WARD NO. 28 MANAR , 5.MELUR(R.V) And (P), WARD NO.29 PALANIYAPPA ESTATE , 6.MELUR(R.V) And (P), WARD NO.30 SULTHANA OLAND ESTATE MUPPARKADU , 999.OVERSEAS ELECTORS"
