Polling Station No.,Building,Polling Areas
198,"T.D.T.A. Middle School,New Building,North Portion,Pulavanoor,","1.Keelakadayam(R.V),Keela Kadayam (p) Block No 12 Kela Kadayam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
199,"Panchayat Union Primary School,South Portion,Mudaliyarpatti.","1.Therkku Kadayam(R.V),Muthaliyarpatti (p) Block no 1 muthaliyarpatti , 2.Therkku Kadayam(R.V),Muthaliyarpatti (p) Block no 2 Door No 1-90 Muthaliyarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
200,"Panchayat Union Primary School,East Bilding,Mudaliyarpatti.","1.Therkku Kadayam(R.V),Muthaliyarpatti (p) Block no 2 Door No 91-396 Muthaliyarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
201,"Government Hr Sec School,West Building,Mudaliyarpatti.","1.Therkku Kadayam(R.V),Mudaliarpatti (P) Block No 3 North Street , 2.Therkku Kadayam(R.V),Mudaliarpatti (P) Block No 4 Pallavasal Street, Gate Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
202,"Chatiram Bharathi Hr.Sec.School,South Building Hall No. 1,West Portion Therku Kadayam.","1.Therkku Kadayam(R.V),Kadayam (p) Block no 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
203,"Chatiram Bharathi Hr.Sec.School,South Building Middle Portion,Therkku Kadayam.","1.Therkku Kadayam(R.V),Kadayam (p) Block no 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
204,"Chatiram Bharathi Hr.Sec.School,South Building East Middle Portion,Therkku Kadayam.","1.Thekku Kadayam(R.V),Kadayam (P) Block No 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
205,"Chatiram Bharathi Hr.Sec.School,North Building West Portion Hall No.5,Therkku Kadayam.","1.Therkku Kadayam(R.V),Kadayam (p) Block no 6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
206,"Chatiram Bharathi Hr.Sec.School,North Building East Portion,Hall No.6 Therkku Kadayam","1.Therkku Kadayam(R.V),Kadayam (p) Block no 4 , 2.Therkku Kadayam(R.V),Kadayam (p) Block no 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
207,"Thiru Kailasam Memorial High School,East Building,Thirumalaiyappapuram..","1.Therkku Kadayam(R.V),Thirumalaiappapuram Block No 1 Thirumalaiappapuram , 2.Therkku Kadayam(R.V),Thirumalaiappapuram (P) Block No 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
208,"Thiru Kailasam Memorial High School,New North Building,Thirumalaiyappapuram..","1.Therkku Kadayam(R.V),Thirumalaiappapuram (P) Block No 3 , 2.Therkku Kadayam(R.V),Thirumalaiappapuram (P) Block No 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
209,"Panchayat Union Primary School,South Building,Maharajapuram,Manthiy oor.","1.Ravanasamudram(R.V),Manthiyur (P) Block No 1 VanniPillaikulam, Pillaikulam Puthu Colony. , 2.Ravanasamudram(R.V),Mathiyur (P) Block No 1 Pillaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
210,"Panchayat Union Primary School, North Building,Maharajapuram,Manthiy oor.","1.Ravanasamudram(R.V),Manthiyur (p) Block no 2 Mathiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
211,"Hindu Primary School,West Portion,Ravanasamudram.","1.Ravanasamudram(R.V),Ravanasamudram (P) Block No 1 Akragaram , 2.Ravanasamudram(R.V),Ravanasamudram (p) Block No 5 Chinna Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
212,"Panchayat office,Meeting Hall,Ravanasamudram.","1.Ravanasamudram(R.V),Ravanasamudram (p) Block No 6 Kuyavan Street Southnambiyar Street , 2.Ravanasamudram(R.V),Ravanasamudram (P) Block No 7 Pillaiyar Kovil Street , 3.Ravanasamudram(R.V),Ravanasamudram (P) Block No 7 Railladi Street Amman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
213,"Hidyadullah Muslim Primary School,North Building Ravanasamudram.","1.Ravanasamudram(R.V),Ravanasamudram (P) Block No 2 Mettu Street, Salai Street, Railadi Str , 2.Ravanasamudram(R.V),Ravanasamudram (P) Block No 4 Pudhumanai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
214,"Hidyadullah Muslim Primary School,South Building Ravanasamudram.","1.Ravanasamudram(R.V),Ravanasamudram (P) Block No 3 Nedu Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
215,"Panchayat Office,Veerasamudram.","1.Ravanasamudram(R.V),Manthiyur (P) Block No 3 Meenakshi puram , 2.Ravanasamudram(R.V),Manthiyur (P) Block No 4 Ramalingapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
216,"Panchayat Union Primary School,Vagaikulam","1.Ravanasamudram(R.V),Manthiyur (P) Block No 5 Vagaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
217,"Gnanam Marava Middle School,West Portion,Govindaperi","1.Govindaperi(R.V),Govindaperi (P) Block No 1 Govindaperi , 2.Govindaperi(R.V),Govindaperi (P) Block No 3 Rajagapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
218,"Gnanam Marava Middle School,East Portion North,Govindaperi.","1.Govindaperi(R.V),Govindhaperi (P) Block No 4 Pallakaduvetti , 2.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 6 Neelamegapuram , 3.Govindaperi(R.V),Govindaperi (P) Block No 2 Govindaperi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
219,"Rahumaniya Primary School,West Building North Portion,Sambankulam,","1.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 1 Sampankulam, Vedhakoil Street, Main Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
220,"Rahumaniya Primary School,North Building Western Portion,Sambankulam,","1.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 2 Sambankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
221,"Rahumaniya Primary School,Western Building Southern Portion,Sambankulam,","1.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 3 Sambankulam , 2.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 4 Sambankulam, K K Mohamathiyar Street, , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
222,"Panchayat Union Primary School,Western Building,Alagappapuram","1.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 5 Alagappapuram , 2.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 6 Kadana Dam , 3.Ayan Dharmapuram Madam(R.V),Dharmapuram Madam(P) Block No 1 Dharmapuram Madam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
223,"Sri Athri Kala Nilaya Middle School,New Building,Sivasailam","1.Sivasailam(R.V),Sivasailam (p) Block no 1 Sivasailam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
224,"Sri Athri Kala Nilaya Middle School,West Building,Sivasailam.","1.Sivasailam(R.V),Sivasailam (p) Block no 2 Karuthapillaiyoor , 2.Sivasailam(R.V),Sivasailam (P) Pethan Pillai Kudiyruppu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
225,"St. Antoniyar Hr Sec School,South Building First Room From West,Ground Floor,Karuthapillaiyur,","1.Melaambur(R.V),Melaambur (P) Block No 3 Kalyanipuram Karuthapillaiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
226,"St. Antoniyar Hr Sec School,South Building 2nd Room From West,Ground Floor,Karuthapillaiyur,","1.Melaambur(R.V),Melaambur (p) Block no 4 karuthapillaiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
227,"St. Antoniyar Hr.Sec. School,North Building East Wing,Karuthapillaiyur.","1.Melaambur(R.V),Melaambur (p) Block no 5 Karuthapillaiyoor Pudhukudiyirupu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
228,"St. Antoniyar Hr.Sec. School North Building Middle Portion,Karuthapillaiyur.","1.Melaambur(R.V),Melaambur (p) Block no 1 puvan kurichi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
229,"T.D.T.A. Primary School,South Building East Portion,Karuthapillayur.","1.Melaambur(R.V),Melaambur (p) Block no 2 Achankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
230,"Sri Meenatchi Middle School,Northern Building Easte Portion,Keela Ambur.","1.Keelaambur(R.V),Keelaambur(p) Block no 1 Keelaambur Door No 1-135 , 2.Keelaambur(R.V),Keelaambur(p Block no 2 , 3.Keelaambur(R.V),Keelaambur(p) Block no 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
231,"Sri Meenatchi Middle School,South Building West Portion Keela Ambur.","1.Keelaambur(R.V),Keelaambur(P Block No 5 , 2.Keelaambur(R.V),Keelaambur(p) Block no 7 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
232,"Community Welfare Hall,South Side,Keela Ambur","1.Keelaambur(R.V),Keelaambur (p) Block no 1 Keela Ambur , 2.Keelaambur(R.V),Keelaambur(P) Block No 2 Keela Ambur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
233,"Sri Meenatchi Middle School East Building,Keela Ambur","1.Keelaambur(R.V),Keelaambur (p) Mlock no 4 Thangaamman Kovil Street , 2.Keelaambur(R.V),Keelaambur (P) Block No 4 Keela Ambur , 3.Keelaambur(R.V),Keelaambur (p) Block no 6 Pillaiyarkovil Street,Pappanasam Street. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
234,"Community Welfare Hall,North Side,Keela Ambur.","1.Keelaambur(R.V),Keelaambur (P) South Village , 2.Keelaambur(R.V),Keelaambur (P) South Street , 3.Keelaambur(R.V),Keelaambur (p) Mettu street , 4.Keelaambur(R.V,)Keelaambur (P) Manthai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
235,"Panchayat Union Primary School,West Building,Thattanpatti","1.Keelaambur(R.V),Keelaambur(p) Thatanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
236,"Sri Sailapathy Middle School,South Building,Alwarkuruchi.","1.Alwarkurichi (T.P) Ward No 1 Thirumalaikolunthu Street , 2.Alwarkurichi (T.P) Ward No 1 Narayanasamy Koil Street , 3.Alwarkurichi (T.P) Ward No 1 Narayanasamy Koil Sannathi Street , 4.Alwarkurichi (T.P) Ward No 1 Middle St , 5.Alwarkurichi (T.P) Ward No 1 Thonder St , 6.Alwarkurichi (T.P) Ward No 1 Ambigai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
237,"Sri Sailapathy Middle School,North Building,Alwarkuruchi.","1.Alwarkurichi (T.P) Ward No 2 AlwarKoil South Street , 2.Alwarkurichi (T.P) Ward No 2 AlwarKoil Middle Lane , 3.Alwarkurichi (T.P) Ward No 2 Alwarkoil North Street , 4.Alwarkurichi (T.P) Ward No 2 Main Road , 5.Alwarkurichi (T.P) Ward No 2 Alwarkoil Keel Santhu , 6.Alwarkurichi (T.P) Ward No 2 Highways Main Road , 7.Alwarkurichi (T.P) Ward No 2 Aranmanai Amman Kovil Street , 8.Alwarkurichi (T.P) Ward No 2 Soundra Vinayagar Koil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
238,"Sri Parama Kalyani Hr.Sec.School West Building North Portion,Alwarkuruchi,","1.Alwarkurichi (T.P) Ward No 3 Sivasailam Road , 2.Alwarkurichi (T.P) Ward No 3 Aranmanai Amman Koil Street , 3.Alwarkurichi (T.P) Ward No 3 Soundra Pandiya Vinayagar Sannathi Street , 4.Alwarkurichi (T.P) Ward No 3 Soundira Pandiya Vinyagar Kovil North Street , 5.Alwarkurichi (T.P) Ward No 3 Pallivasal Street , 6.Alwarkurichi (T.P) Ward No 3 Perumal Sannathi Street , 7.Alwarkurichi (T.P) South Mada Street , 8.Alwarkurichi (T.P) Mela Mada Veethi , 9.Alwarkurichi (T.P) Gandhiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
239,"Sri Parama Kalyani Hr.Sec.School,West Building North Portion,Alwarkuruchi,","1.Alwarkurichi (T.P) Soundra Pandiya Vinayagar Mela Street , 2.Alwarkurichi (T.P) Vinayagar Street , 3.Alwarkurichi (T.P) Vinayagar North Street , 4.Alwarkurichi (T.P) Muthu Vinayagar Mela Street , 5.Alwarkurichi (T.P) Muthu Vinayagar North Street , 6.Alwarkurichi (T.P) Muthuvinayagar Kovil North Street , 7.Alwarkurichi (T.P) Ganapathy Street , 8.Alwarkurichi (T.P) Avudiappanar Street , 9.Alwarkurichi (T.P) Muthuvinayagar Kovil Middle St, Kalyani Nagar, Pallivasal Street. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
240,"Sri Parama Kalyani Hr.Sec.School,West Building South Portion,Alwarkuruchi.","1.Alwarkurichi (T.P) Sivasailam Road , 2.Alwarkurichi (T.P) Thiruneelakanda Vinayagar St , 3.Alwarkurichi (T.P) Kalyani St , 4.Alwarkurichi (T.P) Anandharamakrishnan St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
241,"Sri Parama Kalyani Hr.Sec.School,West Building Middle Portion,Alwarkuruchi.","1.Alwarkurichi (T.P) Sivanthiapper Keela St , 2.Alwarkurichi (T.P) Sivanthiyappar South St , 3.Alwarkurichi (T.P) Sivanthiayappar Middle St , 4.Alwarkurichi (T.P) Sivanthiyappar West Street,Sivanthiyappar East Street, Kalyani Street. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
242,"Sri Parama Kalyani Hr.Sec.School,South Portion,Alwarkuruchi","1.Alwarkurichi (T.P) Sivandhiapper Keela Mela St , 2.Alwarkurichi (T.P) Parumbu V O Chidambaranar St , 3.Alwarkurichi (T.P) Vagaikulam North St , 4.Alwarkurichi (T.P) Vagaikulam Middle St , 5.Alwarkurichi (T.P) Vagaikulam South St , 6.Alwarkurichi (T.P) Parumbu Eswaranar St , 7.Alwarkurichi (T.P) Jegajeevan Ram St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
243,"Sri Parama Kalyani Hr.Sec.School,East Building,Alwarkurichi.","1.Alwarkurichi (T.P) Kakkanji St , 2.Alwarkurichi (T.P) Ramachandrapuram St , 3.Alwarkurichi (T.P) Ambedhkar St , 4.Alwarkurichi (T.P) Valluvar St , 5.Alwarkurichi (T.P) Parambu Vembadi Colony , 6.Alwarkurichi (T.P) Senganoor 1st St , 7.Alwarkurichi (T.P) Senganoor 2nd St , 8.Alwarkurichi (T.P) Bharathiyar Nagar, North Street, Kamatchiamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
244,"Avvai Asiramam,Southern Building East Portion,Sivasailam.","1.Alwarkurichi (T.P) Senganoor Thanthai Periyar Colony , 2.Alwarkurichi (T.P) Chettykumam North St , 3.Alwarkurichi (T.P) Chettikulam Keela Oor Middle St , 4.Alwarkurichi (T.P) Chettikulam 1st St , 5.Alwarkurichi (T.P) Chettikulam East St , 6.Alwarkurichi (T.P) Chettikulam Middle St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
245,"Avvai Asiramam,South Building West Portion,Sivasailam.","1.Alwarkurichi (T.P) Chettikulam V O C St , 2.Alwarkurichi (T.P) Chettikulam South St , 3.Alwarkurichi (T.P) Chettikulam West St , 4.Alwarkurichi (T.P) Chettikulam Mellur , 5.Alwarkurichi (T.P) Chettikulam Puthugramam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
246,"Avvai Asiramam,Northern Building,Sivasailam.","1.Alwarkurichi (T.P) Kalyanipuram West St , 2.Alwarkurichi (T.P) Kalyanipuram 1st St , 3.Alwarkurichi (T.P) Sivasailanathar 2nd St , 4.Alwarkurichi (T.P) Kalyanipuram 2nd St , 5.Alwarkurichi (T.P) Kalyanipuram 3rd St , 6.Alwarkurichi (T.P) Kalyanipuram 4th st , 7.Alwarkurichi (T.P) Pillaiar Kovil St , 8.Alwarkurichi (T.P) East St Alwarkurichy West St Amman St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
247,"Hilal Primary School,Malik Nagar,Veerasamudram.","1.Veerasamudram(R.V),Veerasamudram (P) Block No 1 Veerasamudram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
248,"Hilal Primary School,East Portion,New Building,Malik Nagar,Veerasamudram.","1.Veerasamudram(R.V),Veerasamudram (P) Block No 2 Malik Nagar , 2.Veerasamudram(R.V),Veerasamudram (P) Block No 3 Nanalkulam , 3.Veerasamudram(R.V),Veerasamudram (P) Block No 3 Nanalkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
249,"R.C. Primary School,West Portion,Pottalpudur","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 1 pottalpudhur , 2.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 2 , 3.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 3 , 4.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Noolaga street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
250,"R.C Pirmary School,West Portion,Pottalpudur","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 4 Pottalputhur , 2.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 5 Pottalputhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
251,"R.C Pirmary School,East Portion,Pottalputhur.","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 6 Pottalputhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
252,"R.C. Primary School,Middle Portion,Pottalpudur","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 5 Pottalpudhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
253,"R.C. Primary School,Centre East Building,Pottalputhur.","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 10 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
254,"Panchayat Union Primary School,West Building,Pottalpudur","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 7 , 2.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 8 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
255,"Panchayat Union Primary School,North Facing Building,Pottalpudur.","1.Ayan Pottalpudhur(R.V), Ayan Pottalpudhur (p) Block no 9 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
256,"Ganapathy Middle School,West Building,Pappankulam.","1.Pappankulam(R.V),Pappankulam(p) Block no 1 Pappankulam , 2.Pappankulam(R.V),Pappankulam (p) Block no 6 Periya Colony , 3.Pappankulam(R.V),Pappankulam (p) Block no 11 Vellikulam , 4.Pappankulam(R.V),Pappankulam (P) Block No 12 Nelkattum Paraiyati Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
257,"Ganapathy Middle School,East Building,Pappankulam.","1.Pappankulam(R.V),Pappankulam (p) Block no 2 , 2.Pappankulam(R.V),Pappankulam (p) Block no 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
258,"Ganapathy Middle School,East Building,South Portion,Pappankulam.","1.Pappankulam(R.V),Pappankulam (p) Block no 4 , 2.Pappankulam(R.V),Pappankulam (p) Block no 5 Block no 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
259,"Panchayat Union Middle School,West Building Pappankulam","1.Pappankulam(R.V),Pappankulam (p) Block no 7 Periya Colony , 2.Pappankulam(R.V),Pappankulam (p) Block no 8 Patta Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
260,"Panchayat Union Middle School,West New Building,Pappankulam","1.Pappankulam(R.V),Pappankulam (p) Block no 9 Peramani , 2.Pappankulam(R.V),Pappankulam (p) Block no 10 Mylappuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
261,"Community Hall,Adaichani","1.Adaichani(R.V),Adaichani (p) Block No 1 Adaichani , 2.Adaichani(R.V),Adaichani (P) Block No 2 Adaichani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
262,"Kuppusamy Primary School,West Building,Adaichani.","1.Adaichani(R.V),Adaichani (P) Block No 3 Adaichani , 2.Adaichani(R.V),Adaichani (p) Block No 4 Adaichani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
263,"Kuppusamy Primary School,East Building,Adaichani.","1.Adaichani(R.V),Adaichani (P) Block No 6 Malaiyankulam , 2.Adaichani(R.V), Adaichani (P) Block No 5 Adaichani , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
264,"Panchayat Union Primary School,East Portion,Pallakal Puthukudi","1.Pananjadi(R.V),Pallakal (p) Block No 1 Pallakal Pudhukudi , 2.Pananjadi(R.V),Pallakal (P) Block No 2 Pallakal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
265,"Panchayat Union Primary School,Middle Portion,Pallakal Puthukudi","1.Pallakal(R.V),Pallakal (P) Block No 4 Pallakal , 2.Pallakal(R.V),Pallakal (P) Block No 3 Pallakal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
266,"Panchayat Union Primary School,West Portion,Pallakal Puthukudi.","1.Pallakkal(R.V),Pallakkal (p) Block no 6 Indra Colony , 2.Pallakkal(R.V),Pallakkal(P) Block No 6 Avarankadu , 3.Rengasamudram(R.V),Rengasamudram (P) Block No 5 Rengasamudram Pudhukudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
267,"Panchayat Union Primary School,New Building,Valuthur.","1.Rengasamudram(R.V),Rengasamudram (P) Block No 3 Vazudhur , 2.Rengasamudram(R.V),Rengasamudram (P) Block No 4 Vazudhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
268,"Panchayat Union Primary School,Old Building,Valuthur.","1.Rengasamudram(R.V),Rengasamudram (P) Block No 1 Rengasamudram , 2.Rengasamudram(R.V),Rengasamudram (P) Block No 2 Rengasamudram , 3.Rengasamudram(R.V),Rengasamudram (P) Block No 6 Rengasamudram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
269,"Gandi Adi Dravida Primary School,New Building,South Portion,Kabaliparai.","1.Kabaliparai(R.V),Kabaliparai (P) Bl No 1 Kabaliparai , 2.Kabaliparai(R.V),Kabaliparai (P) Block No 2 Kabaliparai , 3.Kabaliparai(R.V),Kabaliparai (P) Block No 3 Kabaliparai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
270,"Gandi Adi Dravida Primary School,New Building,North Portion,Kabaliparai.","1.Sengulam(R.V),Kabaliparai (P) Block No 4 Sengulam , 2.Illuppaikurichi(R.V),Kabaliparai (P) Block No 5 Ilupaikurichi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
271,"Saradha Middle School,South Building East Portion,Edaikal","1.Idaikal(R.V),Idaikal (P) Block No 1 Idaikal , 2.Idaikal(R.V),Idaikal (P) Block No 2 Idaikal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
272,"Saradha Middle School,South Portion Middle Room,Edaikal","1.Idakal(R.V),Idaikal (P) Block No 2 Idaikal , 2.Idaikal(R.V),Idaikal (P) Block No 4 Idaikal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
273,"Muthamil Primary School,Kalitheerthanpatti.","1.Idaikal(R.V),Idaikal (P) Block No 5 Kalitherthanpatti , 2.Idaikal(R.V),Idaikal (P) Block No 6 Kalitheerthanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
274,"Saraswathi Primary School,Panaiyankuruchi.","1.Idaikal(R.V),Idaikal (P) Block No 7 Panayankurichi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
275,"Panchayat Union Middle School,New Building,Anainthanadarpatti","1.Idaikal(R.V),Idaikal (P) Block No 8 Anaithanadarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
276,"Hindu Middle School,West Portion West Side,Pappakudi.","1.Pappakudi(R.V),Pappakudi (p) Block No 2 Pappakudi , 2.Pappakudi(R.V),Pappakudi (P) Block No 4 Pappakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
277,"Hindu Middle School,South Portion,Pappakudi.","1.Pappakudi(R.V),Pappakudi (P) Block No 3 Pappakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
278,"Hindu Middle School,Northern Building,East Portion,Pappakudi.","1.Pappakudi(R.V),Pappakudi (p) Block no 1 Pappakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
279,"Hindu Middle School,Northern Building,West Portion,Pappakudi.","1.Pappakudi(R.V), Pappakudi (P) Block No 5 Nathanthattaii , 2.Pappakudi(R.V),Pappakudi (P) Block No 6 Nanthanthattai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
280,"T.D.T.A. Primary School,West Building North Portion, Keela Pappakudi.","1.Pappakudi(R.V),Pappakudi (P) Block No 7 South St, Keela Pappakudi , 2.Pappakudi(R.V)Pappakudi (P) Block No 9 South St Kela Pappakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
281,"T.D.T.A. Primary School,North Building,Keela Pappakudi.","1.Pappakudi(R.V),Pappakudi (P) Block No 8 Soth St Keela Pappakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
282,"T.D.T.A. Primary School,West Building Southern Portion,Keela Pappakudi.","1.Pappakudi(R.V),Pappakudi (P) Block No 14 Sivagamipuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
283,"T.D.T.A. Primary School,West Building H.M Room, Keela Pappakudi.","1.Kasidharmam(R.V),Pappakudi (P) Block No 16 Kasidharamam Block 13 Rasthavur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
284,"Hindu Middle School,Main Building Northern Portion,Odaikarai,Thulugapatti","1.Pappakudi(R.V),Pappakudi (P) Block No 10 Odaikarithulugapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
285,"Hindu Middle School,Main Building South Portion,Odaikarai Thulugaptti","1.Pappakudi(R.V),Pappakudi (P) Block No 11 Odaikarithulugapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
286,"Panchayat Union Primary School,East Building, Pa. Elanthaikulam","1.Pappakudi(R.V),Pappakudi (P) Block No 12 Ilanthaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
287,"Panchayat Union Middle School,West Building,Kumarasamiyapuram","1.Pappakudi(R.V),Pappakudi (P) Block No 15 Kumarasawmi puram , 2.Pappakudi(R.V),Pappakudi (P) Pappakudi Panchayat Block No 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
288,"Sokkalal Hr.Sec.School,Southern Block,Western Portion,Mukkudal.","1.Mukkudal (T.P) Ward No 1 Kumaravel St , 2.Mukkudal (T.P) Ward No 1 Puthugramam St , 3.Mukkudal (T.P) Ward No 1 Keepaperiya Veethi , 4.Mukkudal (T.P) Ward No 1 Melaperiya St , 5.Mukkudal (T.P) Ward no 5 Anna Nagar , 6.Mukkudal (T.P) Ward No 1 Ambedhkar Colony , 7.Mukkudal (T.P) Ward No 1 Indira Nagar , 8.Mukkudal (T.P) Ward No 1 Nethaji St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
