Polling Station No.,Building,Polling Areas
220,"T.D.T.A. Middle School,Main Building,Western Portion,Rajagopalaperi","1.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Block 5 C.S.I.Church North Street , 2.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Block 5 Arunthathiyar Street , 3.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Block 5 Mudhaliyar Street , 4.Rajagopalaperi (R.V) Rajagopalaperi (P) Block 5 Kottai Anna Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
221,"T.D.T.A. Middle School,South Building,Middle Portion Parankundrapuram.","1.Vadiyoor (R.V) Vadiyoor (P) Block 2 Mariyathaipuram South Street , 2.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Maruthupuram Middle Street , 3.Vadioor (R.V) Vadiyoor (Pt) Block 2 Maruthupuram North Street , 4.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Marudhupuram West North Street , 5.Vadiyoor (R.V) Vadiyoor (P) Block 2 Maruthupuram Western South Street , 6.Vadiyoor (R.V) Vadiyoor (Pt) Block 3 Parankuntrapuram Western South Street , 7.Vadiyoor (R.V) Vadiyoor (P) Block 3 Parankundram East North Street , 8.Vadiyoor (R.V) Vadiyoor (Pt) Block 3 Parankuntram East Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
222,"T.D.T.A. Middle School,North Building,Eastern Portion,Parankundrapuram","1.Vadiyoor (R.V) Vadiyoor (Pt) Block 3 Parankundram Maruthupuram Main Road , 2.Vadiyoor (R.V) Vadiyoor (P) Block 3 Parankuntram Maruthupuram West Street 3 , 3.Vadiyoor (R.V) Vadiyoor (Pt) Block 3 Parankuntram Maruthupuram West Street 2 , 4.Vadiyoor (R.V) Vadiyoor (P) Block 3 Parankuntram West Street 1 , 5.Vadiyoor (R.V) Vadiyoor (Pt) Block 3 Parankuntram Middle Street , 6.Vadiyoor (R.V) Vadiyoo (P) Block 4 Parankuntram West Street , 7.Vadiyoor (R.V) Vadiyoor (Pt) Block 4 Parankundrapuran Therku Theru 1 , 8.Vadiyoor (R.V) Vadiyoor (Pt) Block 4 Parankundram South Street 2 , 9.Vadiyoor (R.V) Vadiyoor (Pt) Block 4 Parankundrapuram East Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
223,"R C Primary School,South Building,Western Portion,Mariathaipuram","1.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Northern East , 2.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 North Street , 3.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 2 North East Stree , 4.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 South Street , 5.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Mariyathaipuram Road Street , 6.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Mariyathaipuram West Street , 7.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Mariyathayapuram Middle Main Street , 8.Vadiyoor (R.V) Vadiyoor (Pt) Block 2 Mariyathaipuram Eastern South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
224,"Community Hall,North Building,Eastern Portion,Vadiyoor","1.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 East Street , 2.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 East Santhu Street , 3.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 North Street , 4.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 Amman Kovil Street , 5.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 Amman Kovil Street , 6.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 Middle Street , 7.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 1 Maela Street , 8.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 1 Mudukku Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
225,"Community Hall,North Building,Western Portion,Vadiyoor","1.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 1 R.C Kovil Street , 2.Vaadiyoor (RV) Vaadiyoor (Pt) Block 1 Water well Street , 3.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 1 Pal Pannai Street , 4.Vaadiyoor (R.V) Vaadiyoor (Pt) Block 1 South Street , 5.Vadiyoor (R.V) Vadiyoor (Pt) Block 1 Colony Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
226,"T.D.T.A. Primary School,Northwest Building,First Portion from North Achankuttam","1.Achankuttam (R.V) Achankuttam (P) Block 1 Ward 1 North Street 1 , 2.Achankuttam (R.V) Achankuttam (P) Block 1 Ward 1 North Street 2 , 3.Achankuttam (R.V), Achankuttam (P). Block 1 Ward 1 Keela Street 1 , 4.Achankuttam (R.V), Achankuttam (P) Block 1 Ward 1 Mela Street , 5.Achankuttam (R.V), Achankuttam (P). Block 1 Ward 1 Atchankuttam Main Street , 6.Achankuttam (R.V), Achankuttam (P) Block 1 Ward 1 Road , 7.Achankuttam (R.V), Achankuttam (P) Block 1 Ward 1 Keela Street 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
227,"T.D.T.A.Primary School,North west Building,Second Portion from North,Achankuttam","1.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Thenvadal Street , 2.Achankuttam. (R.V), Achankuttam. (P) Block 2 Ward 2 Atchankuttam Main Street 2 , 3.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 South Street 1 , 4.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Mela Street 1 , 5.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Mela Street 2 , 6.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Keela Street 3 , 7.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 South Street 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
228,"Jothi Primary School,South Building,Western Portion,Lakshmipuram.","1.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram Thenvadal Street , 2.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram Main Road , 3.Achankuttam (R.V), Achankuttam( P) Block 3 Ward 3 Lakshmipuram North Street , 4.Achankuttam (R.V), Achankuttam( P) Block 3 Ward 3 Lakshmipuram South Street , 5.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram Mela Street , 6.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram Keelamela Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
229,"Anganwadi Building,Achankuttam","1.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram Rajiv Nagar , 2.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram South Street 1 , 3.Achankuttam (R.V), Achankuttam (P) Block 3 Ward 3 Lakshmipuram South Street 2 , 4.Achankuttam (R.V), Achankuttam ( P) Block 3 Ward 2 Lakshmipuram South Street 3 , 5.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Atchankuttam Thenvadal Street , 6.Achankuttam (R.V), Achankuttam (P) Block 2 Ward 2 Atchankuttam Thenvadal Street 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
230,"T.D.T.A. Middle School,West Building,Northern Portion,Karuvantha","1.Karuvandha (R.V), Karuvandha (P) Block 1 South Street 2 North Street , 2.Karuvandha (R.V) Karuvandha (P) Block 1 Pathirakaliamman Kovil Street , 3.Karuvandha (R.V), Karuvandha (P) Block 3 C.S.I Church Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
231,"T.D.T.A. Middle School,West Building,Southern Portion,Karuvantha","1.Kkaruvandha (R.V), Karuvandha (P) Block 3 R.C Church Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
232,"T.D.T.A. Middle School,East Building Northern Portion,Karuvantha","1.Karuvandha (R.V), Karuvandha (P) Block 2 Pillayar Kovil Street , 2.Karuvandha (R.V), Karuvandha (P) Block 2 Church Street North , 3.Karuvandha (R.V), Karuvandha (P) Block 2 Church Street , 4.Karuvandha (R.V), Karuvandha (P) Block 4 South Street , 5.Karuvandha (R.V), Karuvandha (P) Block 4 South Street 1 , 6.Karuvandha (R.V), Karuvandha (P) Block 4 South Street 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
233,"T.D.T.A. Middle School,East Building Southern Portion,Karuvantha","1.Karuvandha (R.V), Karuvandha (P) Block 4 South Street 3 , 2.Karuvandha (R.V), Karuvandha (P) Block 4 North Street , 3.Karuvandha (R.V), Karuvandha (P) Block 4 Middle Street , 4.Karuvandha (R.V), Karuvandha (P) Block 4 South Street 4 , 5.Karuvandha (R.V), Karuvandha (P) Block 5 Uthumalai Road , 6.Karuvandha (R.V), Karuvandha (P) Block 5 Arunthathiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
234,"T.D.T.A. Middle School,East Building,Northern Portion,Solaiseri","1.Karuvandha (R.V), Karuvandha (P) Block 6 Solaiseri Ramarkovil Street , 2.Karuvandha (R.V), Karuvandha (P) Block 7 Solaiseri Mela Street , 3.Karuvandha (R.V), Karuvandha (P). Block 8 Solaiseri Motaiyansamy Street , 4.Karuvandha (R.V), Karuvandha (P) Block 8 Yesu Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
235,"T.D.T.A. Middle School,West Building,Northern Portion Solaiseri","1.Karuvandha (R.V),Karuvandha (P) Block 9 Veda Kovil North Street , 2.Karuvandha (R.V), Karuvandha (P) Block 9 Mettu Street , 3.Karuvandha (R.V), Karuvandha (P) Block 9 Ilangamaniamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
236,"T.D.T.A. Middle School,West Building,Southern Portion,Solaiseri","1.Karuvandha (R.V), Karuvandha (P) Block 10 Kamarajar Salai , 2.Karuvandha (R.V), Karuvandha (P) Block 10 Ambedkar South Street , 3.Karuvandha (R.V), Karuvandha (P) Block 10 Ambedkar North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
237,"A.V.Nayagam Middle School,Western Portion,Uthumalai","1.Uthumalai (R.V), Uthumalai (P) Block 1 Kaliamman Kovil Street , 2.Uthumalai (R.V), Uthumalai (P) Block 2 Bharathi Nagar Street , 3.Uthumalai (R.V), Uthumalai (P) Ward 1 Colony Street , 4.Uthumalai (R.V), Uthumalai (P) Ward 2 Mupidathiamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
238,"T.D.T.A. Primary School,West Building,Northern Portion,Uthumalai","1.Uthumalai (R.V),Uthumalai (P) Ward 3 Odai Street , 2.Uthumali (R.V), Uthumalai (P) Ward 3,4 Nadar Street , 3.Uthumalai (R.V),Uthumalai (P). Ward 4 Matchu Veetu Street , 4.Uthumalai (R.V), Uthumalai (P). Ward 6 Karaikadai Street , 5.Uthumalai (R.V), Uthumalai (P). Ward 6 C.S.I Street , 6.Uthumalai (R.V), Uthumalai (P). Ward 6 Pallivasal Street , 7.Uthumalai (R.V), Uthumalai (P). Ward 6 Uthami Kovil Street , 8.Uthumalai (R.V), Uthumalai ( P) Ward 6 Old Panchayat Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
239,"T.D.T.A. Primary School,West Building,Southern Portion,Uthumalai","1.Uthumalai (R.V), Uthumalai (P) Block 5 Karaikadai Street , 2.Uthumalai (R.V), Uthumalai (P) Mandaba Street , 3.Uthumalai (R.V), Uthumalai (P) Block 5 Tirunelveli Road Street , 4.Uthumalai (R.V),Uthumalai (P) Block 5 Krishna Nagar. , 5.Uthumalai (R.V), Uthumalai (P). Block 5 Vannar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
240,"Panchayat Union Primary School,South Building,Western Portion,Uthumalai","1.Uthumalai (R.V), Uthumalai (P) Block 5 Asari Street , 2.Uthumalai (R.V), Uthumalai (P) Block 5 Netty Pottal Street , 3.Uthumalai (R.V),Uthumalai (P) Block 5 Uthinimahaliamman kovil Street , 4.Uthumalai (R.V),Uthumalai (P) Block 5 Maravar Colony Street , 5.Uthumalai (R.V) Uthumalai (P). Block 5 punnavanam Kuttam Street , 6.Uthumalai (R.V), Uthumalai (P) Block 5 Sankarakkovil Road Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
241,"R C Middle School,North Building,Eastern Portion,Uthumalai","1.Uthumalai (R.V),Uthumalai (P) Ward 7 Chettiyar Street , 2.Uthumalai (R.V),Uthumalai (P) Ward 7,9 Pallivasal Street , 3.Uthumalai. (R.V),Uthumalai.(P) Ward 8,12 Neddukal Street , 4.Uthumalai (R.V), Uthumalai (P). Ward 8,9 Aranmanai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
242,"R C Middle School,North Building,Western Portion,Uthumalai","1.Uthumalai (R.V), Uthumalai (P) Ward 8,9 Madathu Street , 2.Uthumalai (R.V), Uthumalai (P) Ward 9,10 Old Panchayat Street , 3.Uthumalai (R.V),Uthumalai (P) Ward 10 Pound Thozhu Street , 4.Uthumalai (R.V),Uthumalai (P) Ward 10 SankaranKovil Road Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
243,"R C Middle School,South Building,Western Portion,Uthumalai","1.Uthumalai (R.V), Uthumalai (P) Ward 11 Sankaran Kovil Road Street , 2.Uthumalai (R.V),Uthumalai (P) Ward 11,14 Nedungul Street , 3.Uthumalai (R.V), Uthumalai (P) Ward 9 Pound Street , 4.Uthumalai (R.V),Uthumalai (P) Ward 13,14 Aranmanai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
244,"R C Middle School,East New Building,Eastern Portion,Uthumalai","1.Uthumalai (R.V),Uthumalai (P) Ward 13,14 West Pillayar Kovil Street , 2.Uthumalai (R.V),Uthumalai (P) Ward 14 Ex.V.M Street , 3.Uthumalai (R,V),Uthumalai (P) Ward 14 Police Station Street , 4.Uthumalai (R.V),Uthumalai (P) Ward 14 Pavendhar Nagar , 5.Uthumalai (R.V),Uthumalai (P) Ward 14 Chettiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
245,"Shanmuga Middle School,East Building,Western Portion Melamaruthappapuram","1.MelaMaruthappapuram (R.V), MelaMaruthappapuram(P) Ward 1 Durkka Kovil Street , 2.MelaMaruthappapuram (R.V), MelaMaruthappapuram(P). Ward 1 East Street , 3.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 1 North Street , 4.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 1 West Street , 5.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Ward 1 South Street , 6.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 1 Colony House Street , 7.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Ward 1 M G R Nagar , 8.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 2 Notchikulam North Street , 9.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 2 Notchikulam South Street , 10.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Ward 2 Notchi Kulam Colony. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
246,"Panchayat Union Primary School,West Building,Kurinchakulam","1.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Block 5 Kurinjakulam North Street , 2.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Block 5 South Street , 3.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Block 5 Colony Street , 4.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Block 5 Shunmugapuram North Street , 5.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Block 5 Shunmugapuram South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
247,"Panchayat Union Middle School,North Building,Annamalaipudur","1.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P). Block 3 Annamalaiputhoor North Street , 2.MelaMaruthappapuram (R.V),MelaMaruthappapuram (P) Block 3,4 Annamalaiputhur South Street , 3.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Block 3,4 Annamalaiputhur West Street , 4.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Block 3 Annamalai Puthur Pillayar Kovil Street , 5.MelaMaruthappapuram (R.V), MelaMaruthappapuram (P) Block 4 Annamalaipudhur Colony Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
248,"Panchayat Union Primary School,Middle Building,R.Navaneethakrishnapura m","1.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 1 Sevaloor North Street , 2.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 1 Sevaloor South Street , 3.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 1 East Street , 4.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P) Block 3 Karupinankulam West Street , 5.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 3 Karupinankulam Harijan Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
249,"Panchayat Union Primary School,North Building,R.Navaneethakrishnapura m","1.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 2 Pillayar Kovil Street , 2.NavaneethaKrishnapuram (R.V), NavaneethaKrishnapuram (P). Block 4 Kurundan Mozhi Aranmanai Street , 3.NavaneethaKrishnspuram (R.V), NavaneethaKrishnspuram (P). Block 4 Kurunthan Mozhi Colony (Harijan Street) , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
250,"R C Primary School,North Building,Eastern Portion,Melakalangal","1.Melakalangal(R.V),Melakalangal(Pt) Block 1 Arunthathiyar Street , 2.Melakalangal (R.V),Melakalangal(p) Block 1 Harijana South Street , 3.Melakalangal (R.V), Melakalangal (P) Block 1 Harijana North Street , 4.MELAKALANKAL (R.V) MELAKALANKAL(P) Block 1 Pillayar Kovil East Street , 5.Melakalangal Block 2 Katcheri South Street 3 , 6.Melakalangal (R.V), Melakalangal (P). Block 2 Katcheri South Street 2 , 7.Melakalangal (R.V), Melakalangal(P) Block 2 Katcheri South Street 1 , 8.Melakalangal(R.V), Melakalangal(P). Block 2 Pillayar Kovil West Street , 9.Melakalangal (R.V), Melakalangal(P). Block 3 Southern North Street , 10.Melakalangal (R.V),Melakalangal (P). Block 3 BalaKrishanan Kovil South Street , 11.Melakalangal (R.V), Melakalangal (P). Block 3 BalaKrishnan Kovil Street , 12.Melakalangal (R.V), Melakalangal (P). Block 3 C.S.I Church Street , 13.Melakalangal (R.V), Melakalangal (P). Block 3 North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
251,"R C Primary School,North Building,Western Portion,Melakalangal","1.Melakalangal (R.V) Melakalangal (P). Block 4 R.C Church Street , 2.Melakalangal (R.V), Melakalangal (P). Block 4 Ration Kadai Street , 3.Melakalangal (R.V), Melakalangal (P). Block 4 C.S.I Church Backside Street , 4.Melakalangal (R.V), Melakalangal (P). Block 4 Arunthathiyar Street , 5.Melakalangal(R.V), Melakalangal. Block 4 South Street 3 , 6.Melakalangal (R.V), Melakalangal (P). Block 4 South Street 2 , 7.Melakalangal (R.V), Melakalangal(P). Block 4 South Street 1 , 8.Melakalangal (R.V),Melakalangal (P). Block 4 South North Centre Street , 9.Melakalangal (R.V), Melakalangal (P). Block 4 Mudukku Santhu , 10.Melakalangal (R.V), Melakalangal (P). Block 4 North Street , 11.Melakalangal (R.V),Melakalangal(P) Block 5 Middle Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
252,"Panchayat Union Primary School,New Building,Velayuthapuram","1.Melakalangal (R.V),Melakalangal (P) Block 5 East Street 1 , 2.Melakalangal (R.V),Melakalangal (P) Block 5 South Street , 3.Melakalangal (R.V),Melakalangal (P). Block 5 Middle Street , 4.Melakalangal (R.V), Melakalangal(P). Block 5 West Street , 5.Melakalangal (R.V),Melakalangal(P) Block 5 East Street 2 , 6.Melakalangal (R.V), Melakalangal. Block 5 East Street 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
253,"Harijan Middle School,West Building,Northern Portion,Keelakalangal","1.Keelakalangal (R.V),Keelakalangal (P). Block 1 Harijan East Street , 2.Keelakalangal (R.V),Keelakalangal (P). Block 1 Matha Kovil Street 1 , 3.Keelakalangal (R.V),Keelakalangal (P). Block 1 Matha Kovil Street 2 , 4.Keelakalangal (R.V), Keelakalangal (P). Block 1 Matha Kovil Main Road , 5.Keelakalangal (R.V),Keelakalangal (P). Block 1 Harijan Ambedkar Street , 6.Keelakalangal (R.V), Keelakalangal ( P). Block 1 Harijan Ambedkar Street , 7.Keelakalangal (R.V),Keelakalangal (P). Block 1 Middle Street , 8.Keelakalangal (R.V), Keelakalangal (P). Block 1 Harijan Street , 9.Keelakalangal (R.V), Keelakalangal (P). Block 1 Colony Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
254,"Harijan Middle School,West Building,Southern Portion,Keelakalangal","1.Keelakalangal (R.V), Keelakalangal (P). Block 2 Chinna Pillayar Kovil Street , 2.Keelakalangal (R.V),Keelakalangal (P). Block 2 Middle Street , 3.Keelakalangal (R.V) Keelakalangal (P). Block 3 West Street 1 , 4.Keelakalangal (R.V), Keelakalangal (P) Block 3 West Street 2 , 5.Keelakalangal (R.V), Keelakalangal (P). Block 3 West Street (Samuthaya Street) , 6.Keelakalangal (R.V), Keelakalangal (P). Block 3 West Street 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
255,"Harijan Middle School,East Building,Centre Portion,Keelakalangal","1.Keelakalangal (R.V), Keelakalangal (P). Block 4 Main Road , 2.Keelakalangal (R.V), Keelakalangal (P). Block 4 Masoothi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
256,"Harijan Middle School,South Building Eastern Portion,Keelakalangal","1.Keelakalangal (R.V), Keelakalangal. Block 4 MainRoad , 2.Keelakalangal (R.V), Keelakalangal (P). Block 5 Pillayar Kovil Street , 3.Keelakalangal (R.V), Keelakalangal (P). Block 5 North Street , 4.Keelakalangal (R.V), Keelakalangal (P) Block 5 Mariamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
257,"T.D.T.A. Primary School,Eastern Portion,Kurichampatti","1.Kurichampatti (R.V),Kurichampatti (P). Block 1 Vedha Kovil Street , 2.Kurichampatti (R.V), Kurichampatti (P) Block 2 North Street , 3.Kurichampatti (R.V), Kurichampatti (P) Block 2 Eastern West Street , 4.Kurichampatti (R.V), Kurichampatti (P) Block 2 Pillayar Kovil South Street , 5.Kurichampatti (R.V), Kurichampatti (P) Block 2 Pillayar Kovil North Street , 6.Kurichampatti (R.V), Kurichampatti (P). Block 2 Pillayar Kovil Street , 7.Kurichampatti.(R.V),Kurichampatti (P). Block No 2 Harijan North St. , 8.Kurichampatti (R.V), Kurichampatti (P). Block No 2, Harijan Middle St. , 9.Kurichampatti (R.V),Kurichampatti (P) Block No 2 Harijan South St. , 10.Kurichampatti (R.V), Kurichampatti (P) Block No 2 Arunthathiyar St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
258,"T.D.T.A. Primary School,Western Portion,Kurichampatti","1.Kurichampatti (R.V), Kurichampatti (P),Karayalanoor Block No 3 South North Street , 2.Kurichampatti (R.V), Kurichampatti (P), Karayalanoor Block No 3 North Street , 3.Kurichampatti (R.V), Kurichampatti (P), Karayalanoor Block No 3 Eastern West Street , 4.Kurichampatti (R.V), Kurichampatti (P), Rathamudayarkulam Block No 4 Southern North Road , 5.Kurichampatti (R.V),Kurichampatti (P), Rathamudayarkulam Block No 4 North Street , 6.Kurichampatti (R.V), Kurichampatti (P),Rathamudayarkulam Block No 4 Perumal Kovil Middle Street , 7.Kurichampatti (R.V), Kurichampatti (P),Rathamudayarkulam Block No 4 South Street , 8.Kurichampatti (R.V), Kurichampatti (P),Rathamudayarkulam Block No 4 Pillayar Kovil Street , 9.Kurichampatti (R.V), Kurichampatti (P),Rathamudayarkulam Block No 4 Arunthathiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
259,"Panchayat Union Middle School,Middle Building,S.S.A.Building,Mutham malpuram","1.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram, KaradiUdaippu Block 2 Pallivasal street , 2.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram , KaradiUdaippu Block 2 Pillayar Kovil Street , 3.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram , KaradiUdaippu Block 2 Panchayat Board Street , 4.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram, KaradiUdaippu Block 2 Puliyamarathadi Street , 5.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram, KaradiUdaippu Block 2 Colony Street , 6.Muthammalpuram (R.V), Muthammalpuram (P) Seevalapuram, KaradiUdaippu Block 2 South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
260,"Panchayat Union Primary School,West Building,Kannadikulam","1.Muthammalpuram (R.V), Muthammalpuram (P) Kannadikulam, Seevalapuram, KaradiUdaippu Block 1 North Street , 2.Muthammalpuram (R.V), Muthammalpuram (P) Kannadikulam, Seevalapuram, KaradiUdaippu Block 1 Middle Street , 3.Muthammalpuram (R.V), Muthammalpuram (P) Kannadikulam, Seevalapuram, KaradiUdaippu Block 1 South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
261,"Panchayat Union Primary School,East Building,Seevalapuram - Thattaparai","1.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block no 3 South Street, Seevalapuram Thattaparai , 2.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 3 North Street, Seevalapapuram, Thattalparai. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
262,"Rajagopala Vidyasalai,Northern Portion,Rukmaniammalpuram","1.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 3 South Street , 2.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 3 Colony Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
263,"Rajagopala Vidyasalai,Southern Portion,Rukmaniammalpuram","1.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 4 Council Street, Rukmainammalpuram , 2.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 4 Singapoor Street , 3.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 4 Pillayar Kovil Street , 4.Vadakarukurichi (R.V), Vadakarukurichi (P) Rukkumaniammalpuram Block 4 South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
264,"Sri Murugan Vidyalayam,K.Navaneethakrishnap uram","1.Vadakku Kavalakurcihi (R.V),Vadakku Kavalakurcihi (P). Block No 2 , MainRoad. , 2.Vadakku Kavalakurcihi (R.V),Vadakku Kavalakurcihi (P). Block 2,North St, k.NavaneethaKrishnapuram. , 3.Vadakku Kavalakurcihi. (R.V),Vadakku Kavalakurcihi. (P) Block 2, South St,K.NavaneethaKrishnapuram. , 4.Vadakku Kavalakurcihi (R.V), Vadakku Kavalakurcihi (P) Block 2 Last North St, K.Navaneetha Krishnapuram. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
265,"Panchayat Union Primary School,East Building,Vadakkukavalakurichi","1.Vadakku Kavalakurcihi (R.V),Vadakku Kavalakurcihi (P). Block No 1 ,South St. , 2.Vadkku Kavalakurcihi (R.V),Vadkku Kavalakurcihi (P) Block No 1, North St. , 3.Vadkku Kavalakurcihi (R.V), Vadkku Kavalakurcihi (P) Block No 1, Last North St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
